,dataset,model,acc_mean,acc_std,f1_mean,f1_std,time_mean,time_std
85,SyntheticControl,R_DST_Ensemble,0.9913333333333332,0.006242031957861391,0.9913267204310569,0.006257509646299523,0.9707901875178019,0.06202986229582546
86,ToeSegmentation1,R_DST_Ensemble,0.944005847953216,0.016398400138499983,0.9437221913671378,0.016547856116133883,1.1161501169204713,0.041427979013202325
87,ToeSegmentation2,R_DST_Ensemble,0.9515384615384613,0.019676876967127874,0.9275006508443596,0.026691019075678578,1.206539471944173,0.04375472338690898
88,Trace,R_DST_Ensemble,1.0,0.0,1.0,0.0,1.233988626797994,0.03926679948606169
89,TwoLeadECG,R_DST_Ensemble,0.997688030436055,0.002261027323584267,0.9976879711456832,0.002261266174645871,0.4461625099182129,0.04045038011117813
90,TwoPatterns,R_DST_Ensemble,0.9999333333333333,0.00011055415967850115,0.9999322574073818,0.00011234927648854668,6.565166481335958,0.1243580146044261
91,UMD,R_DST_Ensemble,0.9715277777777778,0.02791344186275701,0.9711665141886582,0.028604490139180636,0.4395147959391276,0.035899935183178945
92,UWaveGestureLibraryAll,R_DST_Ensemble,0.9825888702773125,0.0025182260692766193,0.9824836038117328,0.002543545357380306,45.416956289609274,1.945474788997989
93,UWaveGestureLibraryX,R_DST_Ensemble,0.8696072957379489,0.005090836029372419,0.8666096651414956,0.005461972615097761,11.271243715286255,0.2572305901719919
94,UWaveGestureLibraryY,R_DST_Ensemble,0.7937930392704261,0.006236051624185665,0.7911654598403959,0.006473735639444382,11.259509833653768,0.2804785521529023
95,UWaveGestureLibraryZ,R_DST_Ensemble,0.805322910850549,0.00680188826808096,0.8023963192487771,0.007146439184695614,11.20890273253123,0.23231942566699398
96,Wafer,R_DST_Ensemble,0.999978369024443,6.925291193416542e-05,0.9999437572019024,0.000180086620669788,9.127959275245667,0.26255646623578355
97,Wine,R_DST_Ensemble,0.9444444444444444,0.04635798359387305,0.9440973293831877,0.0467934860262596,0.7836827198664348,0.04547097491805969
98,WordSynonyms,R_DST_Ensemble,0.7622257053291537,0.01435489111818728,0.6335608349972064,0.026598969699507768,2.7581534226735434,0.10538819787226723
99,Worms,R_DST_Ensemble,0.7359307359307361,0.04920613762210501,0.7072370517205961,0.058429348027801704,4.304855171839396,0.18788528812973979
100,WormsTwoClass,R_DST_Ensemble,0.7982683982683983,0.03935348286532817,0.788358764770917,0.041310073922687415,4.1917085965474445,0.2173815110390008
101,Yoga,R_DST_Ensemble,0.9411333333333333,0.007316445200394126,0.9407034722811118,0.007382883278625856,10.45043114821116,0.3743469140400156
102,Phoneme,R_DST_Ensemble,0.39115682137834035,0.015601169141557346,0.19897519785248022,0.013985372768093404,22.79318476517995,1.1993879694302163
103,PigAirwayPressure,R_DST_Ensemble,0.7439102564102564,0.030022318018837164,0.7353006537621921,0.031135995638882044,13.45218079884847,0.4634709334519274
104,PigArtPressure,R_DST_Ensemble,0.9280448717948719,0.017794235607115905,0.9226949546180314,0.019496017526481613,13.156961846351624,0.41790108498411105
105,PigCVP,R_DST_Ensemble,0.8934294871794871,0.01628397550713268,0.8876946415407955,0.01774386710858162,13.099838614463806,0.4783320841076459
106,Crop,R_DST_Ensemble,0.7772202380952383,0.0028336146819094663,0.7737026956756061,0.002975559381215874,79.98320245742798,3.426446204380859
107,StarLightCurves,R_DST_Ensemble,0.9797798283956614,0.0012698634791453462,0.9692612916737152,0.002082514818064052,97.99154169559479,4.652381095713458
108,Rock,R_DST_Ensemble,0.8846666666666667,0.03922017621355394,0.8737387047083033,0.04360839692555636,8.918375047047933,0.3467078077500379
109,HandOutlines,R_DST_Ensemble,0.9465765765765768,0.011958929256498458,0.9405757877225002,0.013633053230719403,106.83087089856465,6.577973294987014
110,CinCECGTorso,R_DST_Ensemble,0.9994685990338165,0.001006409017198057,0.9994676590817091,0.0010085236084960375,30.956978225708006,2.435467026691626
111,EthanolLevel,R_DST_Ensemble,0.7198666666666667,0.027030517732535005,0.7126553652119738,0.02876871670605817,33.140642793973285,1.2171049959516227
